cell_id,target_date,terrain_type,fire_occurred,year_1_avg_temp,year_1_max_temp,year_1_total_precip,year_1_dry_days,year_1_fire_occurred,year_2_avg_temp,year_2_max_temp,year_2_total_precip,year_2_dry_days,year_2_fire_occurred,year_3_avg_temp,year_3_max_temp,year_3_total_precip,year_3_dry_days,year_3_fire_occurred,avg_temp_trend,fire_frequency,avg_fire_size,neighbor_avg_temp,neighbor_max_temp,neighbor_total_precip,neighbor_dry_days,neighbor_fire_frequency,neighbor_terrain_types,terrain_type_encoded,area_km2,historical_fire_frequency,elevation,is_water,urban_flag,elevation_m,distance_to_urban_km
24038,2024-04-15,land,0.0,6.599999999999999,18.8,12.2,14.0,0.0,6.079999999999999,14.9,71.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.299999999999998,0.0,0.0,10.7125,14.4,0.2,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
24038,2022-03-21,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.7,2.1,7.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
24038,2022-03-10,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.550000000000001,7.9,83.3,1.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
24038,2023-11-20,land,0.0,1.9533333333333331,12.3,47.50000000000001,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9766666666666666,0.0,0.0,2.738702367904178,6.7,40.9,6.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
24038,2024-02-13,land,0.0,-0.4133333333333334,11.8,22.7,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.6875,3.1,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
24038,2022-01-31,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0725952641916443,0.009618943233421717,4.8,6.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
24038,2022-10-23,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.112499999999997,18.7,0.2,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
24038,2023-11-11,land,0.0,7.593333333333333,18.0,70.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.796666666666667,0.0,0.0,5.288702367904178,6.0,2.5,7.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
24038,2023-01-09,land,0.0,-5.993333333333334,9.3,52.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.996666666666668,0.0,0.0,2.6375,5.9,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
19996,2022-08-02,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,23.9,12.8,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
19996,2024-04-15,land,0.0,7.473333333333333,19.1,7.0,14.0,0.0,6.433333333333334,16.3,79.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7366666666666655,0.0,0.0,18.0,18.0,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
19996,2022-03-21,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,21.6,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
19996,2022-03-10,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.2,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
19996,2023-11-20,land,0.0,1.6933333333333331,12.4,44.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8466666666666668,0.0,0.0,1.3,1.3,5.6,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
19996,2024-02-13,land,0.0,-1.0799999999999996,13.6,51.8,8.0,0.0,-2.2866666666666666,14.9,93.70000000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399999999999995,0.0,0.0,1.6,1.6,96.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
19996,2022-01-31,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
19996,2022-10-23,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,16.8,12.8,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
19996,2023-11-11,land,0.0,8.233333333333333,22.9,74.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.116666666666666,0.0,0.0,5.6,5.6,4.8,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
19996,2023-01-09,land,0.0,-4.573333333333334,10.9,138.10000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2866666666666666,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
16578,2022-08-02,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,20.3,57.6,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
16578,2024-04-15,land,0.0,7.413333333333333,18.5,11.200000000000001,13.0,0.0,6.773333333333334,14.1,76.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.706666666666666,0.0,0.0,13.350000000000001,14.3,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
16578,2022-03-21,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,6.8,11.600000000000001,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
16578,2022-03-10,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,5.8,26.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
16578,2023-11-20,land,0.0,3.5933333333333337,14.3,51.400000000000006,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.796666666666667,0.0,0.0,3.4048094716167117,4.8,13.200000000000001,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
16578,2024-02-13,land,0.0,1.6933333333333331,10.6,36.4,10.0,0.0,-0.6599999999999999,11.5,54.699999999999996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8466666666666669,0.0,0.0,2.4,3.1,15.6,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
16578,2022-01-31,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
16578,2022-10-23,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.799999999999997,18.0,56.8,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
16578,2023-11-11,land,0.0,9.073333333333334,18.6,54.800000000000004,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.536666666666667,0.0,0.0,5.254809471616712,8.5,13.200000000000001,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
16578,2023-01-09,land,0.0,-2.3800000000000003,9.9,73.80000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1900000000000002,0.0,0.0,5.95,6.0,10.0,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
20675,2022-08-02,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,23.9,12.8,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
20675,2024-04-15,land,0.0,7.473333333333333,19.1,7.0,14.0,0.0,6.433333333333334,16.3,79.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7366666666666655,0.0,0.0,18.0,18.0,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
20675,2022-03-21,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,21.6,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
20675,2022-03-10,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.2,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
20675,2023-11-20,land,0.0,1.6933333333333331,12.4,44.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8466666666666668,0.0,0.0,1.3,1.3,5.6,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
20675,2024-02-13,land,0.0,-1.0799999999999996,13.6,51.8,8.0,0.0,-2.2866666666666666,14.9,93.70000000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399999999999995,0.0,0.0,1.6,1.6,96.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
20675,2022-01-31,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
20675,2022-10-23,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,16.8,12.8,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
20675,2023-11-11,land,0.0,8.233333333333333,22.9,74.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.116666666666666,0.0,0.0,5.6,5.6,4.8,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
20675,2023-01-09,land,0.0,-4.573333333333334,10.9,138.10000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2866666666666666,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
18630,2022-08-02,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,20.3,57.6,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
18630,2024-04-15,land,0.0,7.540000000000001,16.3,8.9,12.0,0.0,6.833333333333333,11.2,55.099999999999994,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7699999999999987,0.0,0.0,13.350000000000001,14.3,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
18630,2022-03-21,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,6.8,11.600000000000001,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
18630,2022-03-10,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,5.8,26.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
18630,2023-11-20,land,0.0,3.933974596215562,13.4,36.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9669872981077814,0.0,0.0,3.4048094716167117,4.8,13.200000000000001,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
18630,2024-02-13,land,0.0,2.807142857142857,10.6,33.5,10.0,0.0,0.17333333333333334,10.8,44.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4035714285714287,0.0,0.0,2.4,3.1,15.6,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
18630,2022-01-31,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
18630,2022-10-23,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.799999999999997,18.0,56.8,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
18630,2023-11-11,land,0.0,7.653974596215561,18.6,36.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8269872981077815,0.0,0.0,5.254809471616712,8.5,13.200000000000001,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
18630,2023-01-09,land,0.0,-1.62,10.2,71.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100000000000002,0.0,0.0,5.95,6.0,10.0,4.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
15213,2022-08-02,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,20.3,56.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
15213,2024-04-15,land,0.0,7.413333333333333,18.5,11.200000000000001,13.0,0.0,6.773333333333334,14.1,76.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.706666666666666,0.0,0.0,12.4,12.4,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
15213,2022-03-21,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.8,6.4,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
15213,2022-03-10,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.9,28.8,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
15213,2023-11-20,land,0.0,3.5933333333333337,14.3,51.400000000000006,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.796666666666667,0.0,0.0,4.8,4.8,6.4,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
15213,2024-02-13,land,0.0,1.6933333333333331,10.6,36.4,10.0,0.0,-0.6599999999999999,11.5,54.699999999999996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8466666666666669,0.0,0.0,1.7,1.7,31.2,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
15213,2022-01-31,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
15213,2022-10-23,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.6,113.6,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
15213,2023-11-11,land,0.0,9.073333333333334,18.6,54.800000000000004,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.536666666666667,0.0,0.0,8.5,8.5,6.4,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
15213,2023-01-09,land,0.0,-2.3800000000000003,9.9,73.80000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1900000000000002,0.0,0.0,6.0,6.0,20.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22628,2022-08-02,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,27.5,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22628,2024-04-15,land,0.0,11.233333333333336,28.1,30.2,12.0,0.0,6.3133333333333335,17.0,73.69999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.616666666666666,0.0,0.0,13.4,13.4,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22628,2022-03-21,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.4,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22628,2022-03-10,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22628,2023-11-20,land,0.0,-0.9666666666666668,12.7,18.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833333333333334,0.0,0.0,0.4,0.4,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22628,2024-02-13,land,0.0,-1.773333333333333,12.7,43.599999999999994,8.0,0.0,-7.959999999999998,10.9,42.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8866666666666654,0.0,0.0,3.8,3.8,1.6,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22628,2022-01-31,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22628,2022-10-23,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22628,2023-11-11,land,0.0,6.14,25.3,95.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0700000000000016,0.0,0.0,1.8,1.8,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22628,2023-01-09,land,0.0,-12.153333333333334,4.3,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.076666666666668,0.0,0.0,0.5,0.5,3.2,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
21348,2022-08-02,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,23.9,12.8,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
21348,2024-04-15,land,0.0,7.473333333333333,19.1,7.0,14.0,0.0,6.433333333333334,16.3,79.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7366666666666655,0.0,0.0,18.0,18.0,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
21348,2022-03-21,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,21.6,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
21348,2022-03-10,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.2,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
21348,2023-11-20,land,0.0,1.6933333333333331,12.4,44.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8466666666666668,0.0,0.0,1.3,1.3,5.6,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
21348,2024-02-13,land,0.0,-1.0799999999999996,13.6,51.8,8.0,0.0,-2.2866666666666666,14.9,93.70000000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399999999999995,0.0,0.0,1.6,1.6,96.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
21348,2022-01-31,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
21348,2022-10-23,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,16.8,12.8,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
21348,2023-11-11,land,0.0,8.233333333333333,22.9,74.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.116666666666666,0.0,0.0,5.6,5.6,4.8,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
21348,2023-01-09,land,0.0,-4.573333333333334,10.9,138.10000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2866666666666666,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22698,2022-08-02,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,23.9,12.8,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22698,2024-04-15,land,0.0,7.473333333333333,19.1,7.0,14.0,0.0,6.433333333333334,16.3,79.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7366666666666655,0.0,0.0,18.0,18.0,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22698,2022-03-21,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,21.6,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22698,2022-03-10,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.2,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22698,2023-11-20,land,0.0,1.6933333333333331,12.4,44.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8466666666666668,0.0,0.0,1.3,1.3,5.6,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22698,2024-02-13,land,0.0,-1.0799999999999996,13.6,51.8,8.0,0.0,-2.2866666666666666,14.9,93.70000000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399999999999995,0.0,0.0,1.6,1.6,96.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22698,2022-01-31,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22698,2022-10-23,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,16.8,12.8,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22698,2023-11-11,land,0.0,8.233333333333333,22.9,74.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.116666666666666,0.0,0.0,5.6,5.6,4.8,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
22698,2023-01-09,land,0.0,-4.573333333333334,10.9,138.10000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2866666666666666,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
13847,2022-08-02,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,78.4,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
13847,2024-04-15,land,0.0,6.293333333333335,12.8,3.8,14.0,0.0,6.640000000000001,13.3,54.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.146666666666666,0.0,0.0,10.2,10.2,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
13847,2022-03-21,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,16.8,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
13847,2022-03-10,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8,8.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
13847,2023-11-20,land,0.0,4.853333333333334,14.5,48.50000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4266666666666676,0.0,0.0,5.3,5.3,0.0,8.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
13847,2024-02-13,land,0.0,2.6600000000000006,11.1,61.0,10.0,0.0,0.13999999999999993,9.8,59.50000000000001,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3300000000000003,0.0,0.0,3.0,3.0,174.4,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
13847,2022-01-31,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009618943233421717,0.009618943233421717,12.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
13847,2022-10-23,land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,33.6,0.0,0.0,1.0,2.0,100.0,0.0,0.0,,,,
